0.828535,-2.252447,-1.969989,1.428700,1.161010,2.218068,3.703886,4.465795,2.562056,1.452761,0.515012,1.685359,2.481869,2.088827,0.000000
1.544472,1.308569,-1.801713,3.100553,2.686395,1.777826,1.922503,2.453837,1.209360,-1.043410,0.715457,1.120062,1.656789,2.916696,0.000000
-0.919354,-2.762644,3.275906,2.402030,-0.748615,2.980223,1.663413,0.981592,2.044103,-0.123696,-0.052635,1.520817,1.125712,0.354513,0.000000
-3.552848,-10.550803,7.332348,-2.462356,-1.304090,1.235902,-2.463890,0.366945,3.462599,2.123354,0.698224,2.909991,3.590083,1.795798,0.000000
-7.919337,-6.880468,11.898528,0.030807,-0.265258,0.458323,1.546161,3.291353,5.262789,1.402295,2.423613,3.015063,0.875102,1.159408,0.000000
-5.061901,-8.302699,8.164802,2.268617,0.096920,2.923947,3.080758,2.044165,5.095795,1.924022,0.893958,2.473556,1.089268,4.484892,0.000000
0.807856,-5.404808,4.123535,3.760441,0.752998,2.555229,1.981572,0.159290,4.647696,4.353285,2.389289,1.602348,1.932365,3.781171,0.000000
1.132445,-5.637811,4.947884,6.040231,0.823516,1.948985,5.019390,3.072304,2.522951,3.736878,1.557893,0.728465,1.170137,2.877277,0.000000
8.230547,0.423503,8.855659,9.550225,2.451632,1.380492,4.156675,1.125752,-1.981612,-0.508672,-2.012637,-4.297337,0.397906,2.516522,0.000000
15.150977,2.320623,6.004699,6.131688,1.763744,-0.711356,0.993206,1.086786,-1.733699,0.896157,1.511912,-1.723720,-1.963110,0.534821,0.000000
18.037155,-3.426859,2.771895,-0.485560,-2.324073,-1.458045,0.973200,2.470572,1.638604,4.167565,0.846134,0.850876,2.844934,-0.280623,0.000000
16.457864,-8.086488,2.586409,-4.320794,-2.628202,0.885010,-0.766426,0.789172,0.645089,6.004266,2.680282,0.294488,3.136622,0.137088,0.000000
16.905599,-9.801225,-0.950395,-4.403345,-0.669620,-1.016077,-2.128884,0.193508,-0.089787,4.924890,2.432124,-1.213257,2.610603,-0.799283,0.000000
17.519517,-9.830664,0.272532,-4.852078,-2.260267,1.484612,-1.935895,0.057751,-0.493245,5.199165,2.305183,-0.229671,2.499048,-0.429365,0.000000
18.213056,-8.394711,-0.906613,-4.333784,-1.177427,0.333213,-1.450597,-0.145353,-0.088189,5.158491,1.959099,1.042988,1.282643,-0.320729,0.000000
16.428310,-7.786151,0.904049,-5.484027,-1.007474,1.287454,-1.628865,-1.018718,0.243548,3.869896,2.383509,0.851158,1.270122,-0.750824,0.000000
15.911788,-4.199530,0.101257,-5.276597,-0.346024,0.835647,-1.530279,0.741924,-1.735864,3.882357,1.955176,0.269892,2.273409,-1.331450,0.000000
14.176540,-0.382141,0.109585,-4.857586,1.127657,-1.185641,-1.515154,1.011074,-1.639069,3.067531,2.369499,0.636701,0.656252,-1.510551,0.000000
5.954981,-1.641193,2.457397,-4.450060,1.743117,-1.358293,-1.412605,1.060962,-1.641892,0.789594,1.030230,1.642464,0.774740,-0.090564,0.000000
-9.968718,-3.876344,7.943381,-4.857978,2.315702,-1.445205,-1.474461,2.431533,5.610277,2.701101,2.983243,2.445115,2.352489,3.370807,0.000000
-12.902483,0.821815,13.302429,-5.419608,6.024948,2.166412,3.696528,1.747737,4.787350,3.295043,1.813740,2.381416,3.941554,2.712523,0.000000
-10.753963,4.490789,15.256061,-3.342539,6.952365,3.153739,3.023384,1.600122,5.104534,3.954533,3.678671,0.571156,0.700820,3.669329,0.000000
-11.082765,3.522494,14.866744,-2.453984,9.682984,4.930250,4.397841,2.810916,3.820824,0.671184,3.403958,2.364968,1.437816,2.841323,0.000000
-1.171870,9.437979,18.440053,-1.097490,6.362263,1.300025,1.729307,0.559559,1.293213,-1.999933,1.860276,-0.404476,0.154336,2.065834,0.000000
-6.510121,6.005456,16.994401,0.692369,8.333356,2.104103,1.552003,0.653823,3.708788,-0.508313,2.415615,-0.690218,-0.370014,2.261371,0.000000
-8.956927,1.950590,13.601487,-3.538059,5.516749,3.831562,1.951248,1.185731,3.915725,0.709818,2.184635,1.788365,0.942083,2.761899,0.000000
-10.275681,1.358757,14.648797,-0.632889,9.750115,6.893727,2.765087,1.753774,4.523217,0.285134,2.248179,0.833553,0.319005,1.643893,0.000000
-11.445322,-0.395027,12.798198,-1.398248,6.901408,3.755500,3.632266,3.063243,5.978921,0.088522,0.803166,0.082421,-0.115224,0.900829,0.000000
-16.680725,-1.320253,13.881067,-0.869571,6.587841,1.810512,2.723189,1.899185,5.036378,0.155157,3.077464,1.215400,-0.068577,0.749425,0.000000
-21.524518,-2.074499,15.462385,-5.076260,3.762417,3.286872,4.469939,2.705673,7.458011,1.680547,4.569187,3.752768,2.373906,1.137056,0.000000
-11.996891,-1.207053,13.974002,-4.804613,2.366305,3.452222,1.585640,-0.128316,5.189975,2.199311,1.732684,1.939713,0.729527,2.651608,0.000000
-1.650522,0.511867,2.245392,0.088259,2.260311,4.088128,0.768726,4.189813,5.413900,0.919145,2.239881,2.649892,1.556673,1.693562,0.000000
0.973526,2.856222,3.110138,0.906957,3.979838,4.319503,2.422449,4.794038,5.621082,0.670970,2.262800,3.394178,1.816600,3.552509,0.000000
0.462531,-6.756727,9.708789,4.941346,2.718404,7.767978,5.310800,3.862392,5.187324,2.390051,1.620985,2.550984,2.367549,2.700870,0.000000
0.442528,-8.305891,7.418277,-0.231616,1.165273,5.278963,4.238715,3.418539,4.704909,2.682270,1.799069,4.345301,2.415089,2.580970,0.000000
-4.932123,-5.785176,12.360941,-0.127980,1.835556,5.807894,3.536112,2.188044,5.105468,1.526378,0.964820,1.881534,0.425216,1.078005,0.000000
8.652540,0.433387,9.160466,3.045217,-2.512070,1.986004,-1.026174,-0.125837,2.398594,2.913068,2.048542,2.779470,0.802637,1.031005,0.000000
14.957513,-1.469435,3.967026,0.768323,-2.438465,2.433823,-1.571771,-2.401601,1.810694,3.525600,0.450468,2.482344,2.551805,0.064356,0.000000
15.386669,-8.482025,5.352346,-0.575415,-6.831855,0.432797,0.056882,-2.210074,0.287881,3.389171,2.448389,0.253025,1.726971,0.771936,0.000000
16.513322,-5.986665,4.841423,-1.072468,-5.726156,2.184792,-1.193537,-3.635092,2.841005,5.180300,0.635748,1.111370,2.458626,1.393312,0.000000
14.711512,-8.083940,5.143636,1.504759,-6.514337,0.556114,-1.764931,-2.094700,3.580227,4.355392,-0.182189,-1.191715,1.621935,2.440852,0.000000
12.798723,-7.762592,4.972580,0.655170,-6.374964,1.265939,-2.028664,-2.251373,4.899798,2.786155,-1.720455,-2.111639,-0.001354,2.143663,0.000000
13.167529,-3.723888,3.727061,1.308593,-5.142288,-0.049774,-2.194933,-1.298116,5.029267,1.438676,-3.302727,-0.526032,0.690075,1.918104,0.000000
10.768140,-6.536879,7.436936,4.087755,-4.269898,0.280978,-2.512162,0.598619,6.239556,-1.350005,-2.842929,-0.178595,2.391305,3.250518,0.000000
10.916060,-5.437196,5.581903,3.879875,-4.060527,0.934381,-1.442997,-0.224530,4.031044,-0.959544,-3.064903,0.069967,3.135942,2.965118,0.000000
7.797442,-0.126736,6.002198,2.246854,-2.299703,-2.651364,-1.388485,-0.829156,1.847661,0.598360,-3.864155,0.036969,1.713567,1.479986,0.000000
10.449236,-1.184546,5.386544,-0.227537,-3.267366,1.880893,-2.873665,-0.941495,1.919793,-2.714231,-2.787040,1.342535,0.260680,1.387961,0.000000
11.823295,1.330549,2.817430,0.392796,-1.908546,-0.443949,-2.185859,0.504635,-0.224227,-4.734438,-1.286749,2.228131,0.185984,-0.876304,0.000000
10.579700,1.461021,4.778812,0.450215,-0.233404,-0.011447,-3.909529,1.475227,1.497642,-5.482482,0.841179,4.372411,-1.242312,0.332678,0.000000
9.798784,-0.213503,4.164331,0.320619,-1.751587,-0.017384,-2.762356,0.865560,0.300128,-6.223522,-0.579801,3.467570,-1.784283,0.712554,0.000000
10.708020,-0.067942,3.876750,1.248393,-0.841274,-1.759906,-3.692970,2.430591,0.570393,-5.568648,-0.509408,3.309134,-1.668220,0.025209,0.000000
9.422051,1.922221,4.758064,-0.364942,0.291410,-0.403168,-2.549446,2.662834,-0.870383,-6.995788,0.990459,3.567948,-1.323805,-0.309442,0.000000
9.308850,3.230259,3.859374,0.818310,-0.709966,-0.510110,-0.839821,2.609371,-0.438709,-4.239342,-0.091071,2.343493,0.900476,-0.111381,0.000000
-1.183671,0.436753,-0.890039,0.023426,-0.920444,1.581867,1.948034,2.609294,1.607660,1.745379,2.333653,1.681605,2.402358,1.760151,0.000000
-0.960858,-1.114802,-0.845781,1.725695,-0.479919,0.294752,1.815911,2.719809,1.673446,1.565186,1.257335,0.581291,-0.700001,0.938902,0.000000
-0.495210,1.574542,-0.889160,0.694860,-0.623531,-0.722155,1.315837,3.425380,2.636042,1.930703,0.288699,0.972180,1.946561,3.516443,0.000000
-0.426524,1.370006,-1.333192,1.304042,0.420422,1.764631,3.717779,3.849421,2.152883,-0.275491,-2.925716,-0.831183,1.624867,0.858722,0.000000
1.631230,1.935477,-0.790156,1.521468,1.719233,1.110161,2.841921,2.640617,1.959650,0.028000,-1.081323,0.517040,-0.674553,0.760756,0.000000
1.700645,1.094691,-0.414204,1.590030,-0.367509,-0.629554,1.874212,3.744267,2.146393,-0.260202,-1.200070,0.141497,0.948775,1.590099,0.000000
-3.883387,-6.656741,4.436199,-0.358320,0.380883,2.457390,-1.173697,1.748984,3.052060,-0.326793,0.867584,1.667656,0.484154,1.154375,0.000000
-15.548639,-10.150764,6.189144,-5.292178,1.748251,1.296590,-0.094551,-0.227075,4.029216,-1.354052,0.694002,3.291144,1.666307,2.692408,0.000000
-18.676356,-2.244594,12.922270,-6.345911,1.813861,4.179039,4.637903,1.518805,5.055689,-1.964004,2.004435,3.203431,2.493190,3.076194,0.000000
-10.166203,-5.944876,7.004604,-9.487013,1.037637,1.591768,-0.445874,-1.631384,3.902591,-1.392693,2.357990,1.945213,0.773704,3.134900,0.000000
-17.540660,-3.813971,11.398434,-5.220763,2.592463,3.077901,3.694643,1.017291,3.648871,-0.190635,0.807013,1.571085,0.143044,1.734751,0.000000
-17.814988,-6.096990,9.491982,-7.354170,0.530844,2.330454,2.517719,-1.349061,1.895336,-3.216834,0.094440,1.319294,-0.519494,1.985846,0.000000
