9.212160,1.193800,-3.934596,-1.984340,1.264988,1.795193,1.529288,0.906238,-0.671022,1.146459,2.363717,0.148706,-0.398019,0.012471,0.000000,1.193800,12.817366,-3.928888,-6.783943,2.584714,5.300996,3.013882,0.113802,-1.987889,0.743233,2.327924,1.540566,-2.238199,-1.806804,0.000000,-3.934596,-3.928888,12.156174,6.315492,-2.247988,-2.768912,-1.551298,-0.211063,1.346074,0.084023,-1.888514,-0.784294,2.241026,0.724953,0.000000,-1.984340,-6.783943,6.315492,14.762070,-2.054551,-6.499146,-1.193051,-2.981247,0.949548,1.108513,-2.634117,-0.946814,2.283732,2.108766,0.000000,1.264988,2.584714,-2.247988,-2.054551,4.652251,2.125723,-1.194922,0.207072,-1.294986,0.011334,1.561563,-0.233330,-1.077520,0.162255,0.000000,1.795193,5.300996,-2.768912,-6.499146,2.125723,6.037136,1.700261,0.852088,-0.534613,0.435034,2.026457,0.263921,-1.621758,-1.384028,0.000000,1.529288,3.013882,-1.551298,-1.193051,-1.194922,1.700261,4.646057,0.976466,0.339795,0.799486,0.955089,1.022515,-0.490719,-0.885728,0.000000,0.906238,0.113802,-0.211063,-2.981247,0.207072,0.852088,0.976466,5.020652,1.210112,-1.239198,0.615883,-0.324338,0.193213,0.253986,0.000000,-0.671022,-1.987889,1.346074,0.949548,-1.294986,-0.534613,0.339795,1.210112,4.506031,0.920117,-1.145291,-0.149512,0.282094,-0.444566,0.000000,1.146459,0.743233,0.084023,1.108513,0.011334,0.435034,0.799486,-1.239198,0.920117,3.929736,0.996247,-0.951338,-0.646819,-0.185389,0.000000,2.363717,2.327924,-1.888514,-2.634117,1.561563,2.026457,0.955089,0.615883,-1.145291,0.996247,3.508907,0.216936,-1.088096,0.169084,0.000000,0.148706,1.540566,-0.784294,-0.946814,-0.233330,0.263921,1.022515,-0.324338,-0.149512,-0.951338,0.216936,2.848638,0.135849,-1.152241,0.000000,-0.398019,-2.238199,2.241026,2.283732,-1.077520,-1.621758,-0.490719,0.193213,0.282094,-0.646819,-1.088096,0.135849,2.304494,0.741371,0.000000,0.012471,-1.806804,0.724953,2.108766,0.162255,-1.384028,-0.885728,0.253986,-0.444566,-0.185389,0.169084,-1.152241,0.741371,2.225919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.428579
11.477034,2.488437,1.317402,1.001186,-0.365346,-0.707825,-1.751449,-1.071086,-0.982438,0.221483,0.317137,-0.285798,-0.227008,-0.130788,0.000000,2.488437,18.688305,2.187748,0.878210,2.739454,0.946711,-2.016015,-1.147196,-2.441058,-1.508016,-0.970274,-1.991695,-0.500086,0.296698,0.000000,1.317402,2.187748,7.845402,-0.164703,-1.574738,-0.579430,-0.956896,-0.334094,0.797837,-0.402033,-0.198910,-0.081088,-0.479721,0.080108,0.000000,1.001186,0.878210,-0.164703,6.149864,-0.344127,-1.681011,-0.378756,0.284073,0.661305,-0.462130,-1.610255,-1.175910,0.317309,0.395048,0.000000,-0.365346,2.739454,-1.574738,-0.344127,3.887198,0.813286,-0.130537,-0.360197,-1.641365,-0.087792,-0.071408,-0.684587,-0.668385,-0.248457,0.000000,-0.707825,0.946711,-0.579430,-1.681011,0.813286,2.903539,0.596341,-0.705291,-0.988009,0.085505,0.699612,0.258931,0.160728,-0.573239,0.000000,-1.751449,-2.016015,-0.956896,-0.378756,-0.130537,0.596341,3.448104,1.477708,-0.341424,-0.151915,0.492423,1.020258,0.564876,-0.050690,0.000000,-1.071086,-1.147196,-0.334094,0.284073,-0.360197,-0.705291,1.477708,3.356399,1.292893,0.384286,0.272731,0.682340,0.696467,0.805898,0.000000,-0.982438,-2.441058,0.797837,0.661305,-1.641365,-0.988009,-0.341424,1.292893,3.222246,0.945995,0.095205,0.494474,0.448282,0.864206,0.000000,0.221483,-1.508016,-0.402033,-0.462130,-0.087792,0.085505,-0.151915,0.384286,0.945995,2.989704,1.336456,0.701331,0.740461,0.279683,0.000000,0.317137,-0.970274,-0.198910,-1.610255,-0.071408,0.699612,0.492423,0.272731,0.095205,1.336456,2.575957,1.847971,0.529205,0.316375,0.000000,-0.285798,-1.991695,-0.081088,-1.175910,-0.684587,0.258931,1.020258,0.682340,0.494474,0.701331,1.847971,2.739938,1.142214,0.650550,0.000000,-0.227008,-0.500086,-0.479721,0.317309,-0.668385,0.160728,0.564876,0.696467,0.448282,0.740461,0.529205,1.142214,1.971295,0.489567,0.000000,-0.130788,0.296698,0.080108,0.395048,-0.248457,-0.573239,-0.050690,0.805898,0.864206,0.279683,0.316375,0.650550,0.489567,1.692070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002789
7.311234,-0.376477,0.383647,1.518962,-0.319860,-0.314206,0.055507,-0.444852,0.041781,0.840234,-0.466933,-0.492109,0.155674,0.348946,0.000000,-0.376477,13.454404,3.014435,-1.325864,-0.161905,0.417836,-1.786615,0.291525,-0.927947,-0.887495,-0.598655,-0.271568,0.201180,0.019622,0.000000,0.383647,3.014435,3.780963,0.142974,-0.248378,0.631154,0.372348,0.508012,0.050678,-0.194271,-0.104463,0.037959,0.035178,0.047057,0.000000,1.518962,-1.325864,0.142974,2.851701,1.192631,0.134668,0.713787,0.325414,0.552404,0.561806,0.445380,0.377596,0.706681,0.269812,0.000000,-0.319860,-0.161905,-0.248378,1.192631,2.881238,1.024705,0.245873,0.073942,0.671599,0.148949,0.719572,0.527849,0.144144,0.343495,0.000000,-0.314206,0.417836,0.631154,0.134668,1.024705,2.228086,0.631782,0.181498,0.179291,0.173503,0.445756,0.310118,0.023857,0.071114,0.000000,0.055507,-1.786615,0.372348,0.713787,0.245873,0.631782,1.967739,0.759625,0.411310,0.311914,0.502407,0.338054,0.119051,0.207238,0.000000,-0.444852,0.291525,0.508012,0.325414,0.073942,0.181498,0.759625,1.789642,0.825827,0.149908,0.360131,0.463774,0.238667,0.153187,0.000000,0.041781,-0.927947,0.050678,0.552404,0.671599,0.179291,0.411310,0.825827,2.076136,0.823808,0.384942,0.411011,0.278126,0.199175,0.000000,0.840234,-0.887495,-0.194271,0.561806,0.148949,0.173503,0.311914,0.149908,0.823808,1.842583,0.717682,0.257624,0.433869,0.193416,0.000000,-0.466933,-0.598655,-0.104463,0.445380,0.719572,0.445756,0.502407,0.360131,0.384942,0.717682,1.902063,1.024233,0.248311,0.271914,0.000000,-0.492109,-0.271568,0.037959,0.377596,0.527849,0.310118,0.338054,0.463774,0.411011,0.257624,1.024233,1.658873,0.739287,0.405865,0.000000,0.155674,0.201180,0.035178,0.706681,0.144144,0.023857,0.119051,0.238667,0.278126,0.433869,0.248311,0.739287,1.487256,0.692197,0.000000,0.348946,0.019622,0.047057,0.269812,0.343495,0.071114,0.207238,0.153187,0.199175,0.193416,0.271914,0.405865,0.692197,1.290322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041613
6.229035,2.020194,-3.512672,-0.134013,-0.457488,-0.049861,0.438823,2.161122,-0.581796,-1.280294,0.441891,0.476113,0.506805,-0.443835,0.000000,2.020194,9.664632,-2.532171,-5.247476,2.717204,4.883437,0.477452,-0.170505,-1.755802,1.463594,3.213567,-0.347080,-0.840916,-0.851618,0.000000,-3.512672,-2.532171,7.599014,2.350805,-1.180411,-1.680538,-0.542960,-1.847503,1.575584,2.375817,-0.058559,-0.101057,-0.574201,0.918086,0.000000,-0.134013,-5.247476,2.350805,10.035133,-2.624160,-6.839087,0.806896,0.523339,1.165766,-0.653346,-3.203872,-0.190216,1.263039,1.824498,0.000000,-0.457488,2.717204,-1.180411,-2.624160,6.261319,3.450798,-1.682451,0.544130,-1.304976,-0.905089,1.420755,0.478744,-1.023145,-0.611495,0.000000,-0.049861,4.883437,-1.680538,-6.839087,3.450798,9.610972,-0.458454,-0.729746,-1.326818,-0.153194,1.920106,0.173914,-1.172068,-1.657175,0.000000,0.438823,0.477452,-0.542960,0.806896,-1.682451,-0.458454,3.589294,-0.201375,-0.219100,1.595760,-0.276615,-0.360856,0.807128,0.361608,0.000000,2.161122,-0.170505,-1.847503,0.523339,0.544130,-0.729746,-0.201375,4.563857,0.445228,-3.841742,-0.775348,0.956637,0.879481,0.332943,0.000000,-0.581796,-1.755802,1.575584,1.165766,-1.304976,-1.326818,-0.219100,0.445228,3.735932,0.107874,-1.238238,0.656574,-0.463102,0.166159,0.000000,-1.280294,1.463594,2.375817,-0.653346,-0.905089,-0.153194,1.595760,-3.841742,0.107874,7.593808,2.150927,-2.058221,-0.747733,-0.348376,0.000000,0.441891,3.213567,-0.058559,-3.203872,1.420755,1.920106,-0.276615,-0.775348,-1.238238,2.150927,3.853763,-0.507994,-1.151751,-0.632649,0.000000,0.476113,-0.347080,-0.101057,-0.190216,0.478744,0.173914,-0.360856,0.956637,0.656574,-2.058221,-0.507994,2.532037,-0.039551,-0.491393,0.000000,0.506805,-0.840916,-0.574201,1.263039,-1.023145,-1.172068,0.807128,0.879481,-0.463102,-0.747733,-1.151751,-0.039551,2.554896,0.690945,0.000000,-0.443835,-0.851618,0.918086,1.824498,-0.611495,-1.657175,0.361608,0.332943,0.166159,-0.348376,-0.632649,-0.491393,0.690945,1.967460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005240
12.698528,3.496994,-7.900513,3.040515,4.992644,3.208312,-1.351225,-8.402820,-1.729737,3.790765,1.966205,0.638759,0.956103,-0.175953,0.000000,3.496994,24.661751,-2.000940,2.154500,4.240374,-1.313077,-2.794529,-8.210703,-1.209652,4.149477,-1.829015,-1.237485,3.116685,2.501661,0.000000,-7.900513,-2.000940,16.057732,-4.597545,-9.274155,-4.271091,1.209831,8.441169,2.254320,-1.892910,-1.116204,0.089101,-0.721101,0.842091,0.000000,3.040515,2.154500,-4.597545,5.601059,3.358682,0.249613,-0.304609,-3.299457,-0.194835,1.583344,1.080739,-0.064567,0.431471,0.202879,0.000000,4.992644,4.240374,-9.274155,3.358682,12.234008,3.437307,-1.839297,-5.544075,-2.389048,2.107213,0.644967,0.080996,0.598024,-0.810402,0.000000,3.208312,-1.313077,-4.271091,0.249613,3.437307,4.887966,-0.038394,-4.410636,-1.421113,1.294843,1.496855,0.779442,0.513909,-0.900889,0.000000,-1.351225,-2.794529,1.209831,-0.304609,-1.839297,-0.038394,2.367180,2.157345,0.520940,-0.463305,-0.246630,0.167283,-0.153637,0.018484,0.000000,-8.402820,-8.210703,8.441169,-3.299457,-5.544075,-4.410635,2.157345,14.402570,3.394196,-5.698261,-1.770587,-0.567504,-2.026966,0.862693,0.000000,-1.729737,-1.209652,2.254320,-0.194835,-2.389048,-1.421113,0.520940,3.394196,3.006659,-0.538594,-1.172967,-0.405177,-0.476625,0.567254,0.000000,3.790765,4.149477,-1.892910,1.583344,2.107213,1.294843,-0.463305,-5.698261,-0.538594,4.848394,0.661948,-0.524339,0.834978,0.101719,0.000000,1.966205,-1.829015,-1.116204,1.080739,0.644967,1.496855,-0.246630,-1.770587,-1.172967,0.661948,3.449271,0.592834,-0.474333,-0.415574,0.000000,0.638759,-1.237485,0.089101,-0.064567,0.080996,0.779442,0.167283,-0.567504,-0.405177,-0.524338,0.592834,2.767941,0.397017,-0.840941,0.000000,0.956103,3.116685,-0.721101,0.431471,0.598024,0.513909,-0.153637,-2.026966,-0.476625,0.834978,-0.474333,0.397017,2.093350,0.393228,0.000000,-0.175953,2.501661,0.842091,0.202879,-0.810402,-0.900889,0.018484,0.862693,0.567254,0.101719,-0.415574,-0.840941,0.393228,1.913418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195716
15.238426,0.476700,-4.882481,4.116122,10.762774,2.153679,-0.780188,0.872682,-0.558581,-0.632483,2.253886,0.514576,0.866240,-0.117182,0.000000,0.476700,19.396807,3.422705,0.912421,4.890673,0.730044,-3.013936,-2.343770,4.163322,4.793581,-2.087660,-3.193012,2.214438,2.339578,0.000000,-4.882481,3.422705,8.804841,-1.201244,-6.060517,-0.836944,-0.454682,-1.735761,1.168406,2.993660,-0.961213,-1.283054,-0.499200,0.432182,0.000000,4.116122,0.912421,-1.201244,5.313611,3.973011,-0.055080,-0.544972,-0.371363,0.526654,-0.242047,1.029073,1.707698,0.406763,-0.307213,0.000000,10.762774,4.890673,-6.060517,3.973011,14.972252,2.734963,-1.859022,0.943371,-0.355764,-0.306704,1.695045,0.259064,1.980175,-0.158846,0.000000,2.153679,0.730044,-0.836944,-0.055080,2.734963,4.859238,1.147343,-1.948602,0.681733,0.982342,0.213602,0.330802,1.315544,1.333565,0.000000,-0.780188,-3.013936,-0.454682,-0.544972,-1.859022,1.147343,4.191534,0.373320,-1.823887,-0.141569,0.815657,0.606027,-0.245584,0.762355,0.000000,0.872682,-2.343770,-1.735761,-0.371363,0.943371,-1.948602,0.373320,3.882589,-1.299268,-1.962365,1.173047,0.226092,-0.788740,-0.667534,0.000000,-0.558581,4.163322,1.168406,0.526654,-0.355764,0.681733,-1.823887,-1.299268,4.065966,1.604520,-1.869458,-0.550355,0.569109,0.609692,0.000000,-0.632483,4.793581,2.993660,-0.242047,-0.306704,0.982342,-0.141569,-1.962365,1.604520,4.250946,-1.117942,-2.204449,1.123742,1.116053,0.000000,2.253886,-2.087660,-0.961213,1.029073,1.695045,0.213602,0.815657,1.173047,-1.869458,-1.117942,2.747301,0.836671,-0.801874,-0.495845,0.000000,0.514576,-3.193012,-1.283054,1.707698,0.259064,0.330802,0.606027,0.226092,-0.550355,-2.204449,0.836671,3.976187,0.401523,-0.431802,0.000000,0.866240,2.214438,-0.499200,0.406763,1.980175,1.315544,-0.245584,-0.788740,0.569109,1.123742,-0.801874,0.401523,3.188464,1.246772,0.000000,-0.117182,2.339578,0.432182,-0.307213,-0.158846,1.333565,0.762355,-0.667534,0.609692,1.116053,-0.495845,-0.431802,1.246772,2.102745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177361
53.907486,-1.958883,-11.782244,17.588396,-5.859876,0.821021,1.305003,-0.778673,-1.647336,-0.461259,-0.843414,3.993547,3.047599,1.222090,0.000000,-1.958883,21.735458,-1.687418,-5.403491,4.770332,-2.427011,0.312508,-1.531696,-0.184622,1.880544,-1.000979,-0.088893,0.960676,1.430376,0.000000,-11.782244,-1.687418,5.723330,-3.815941,0.359697,1.196041,-1.947853,0.859546,-0.559376,0.090778,0.214542,-1.234390,-0.910660,-0.737180,0.000000,17.588396,-5.403491,-3.815941,10.951600,-2.850723,0.732569,2.623816,0.694565,0.433084,-1.324805,0.219675,1.770114,1.078592,0.600851,0.000000,-5.859876,4.770332,0.359697,-2.850723,6.310400,-1.711612,1.536653,0.288642,0.975216,1.360464,-0.060655,0.130099,-0.044621,0.619148,0.000000,0.821021,-2.427011,1.196041,0.732569,-1.711612,3.639199,-1.354511,0.755126,-0.546250,-0.388288,0.136064,-0.746627,-0.160556,-0.572942,0.000000,1.305003,0.312508,-1.947853,2.623816,1.536653,-1.354511,3.630730,0.321024,0.856424,-0.478061,-0.068009,0.233444,0.015714,0.645973,0.000000,-0.778673,-1.531696,0.859546,0.694565,0.288642,0.755126,0.321024,1.785768,0.183616,0.379779,0.139341,-0.143107,-0.030063,0.235130,0.000000,-1.647336,-0.184622,-0.559376,0.433084,0.975216,-0.546250,0.856424,0.183616,1.798225,0.541245,0.362044,0.448473,0.187601,0.214029,0.000000,-0.461259,1.880544,0.090778,-1.324805,1.360464,-0.388288,-0.478061,0.379779,0.541245,2.190167,0.178342,-0.027192,0.102745,0.184761,0.000000,-0.843414,-1.000979,0.214542,0.219675,-0.060655,0.136064,-0.068009,0.139341,0.362044,0.178342,1.584895,0.296127,0.246364,0.275004,0.000000,3.993547,-0.088893,-1.234390,1.770114,0.130099,-0.746627,0.233444,-0.143107,0.448473,-0.027192,0.296127,1.327163,0.777906,0.488192,0.000000,3.047599,0.960676,-0.910660,1.078592,-0.044621,-0.160556,0.015714,-0.030063,0.187601,0.102745,0.246364,0.777906,1.433828,0.920745,0.000000,1.222090,1.430376,-0.737180,0.600851,0.619148,-0.572942,0.645973,0.235130,0.214029,0.184761,0.275004,0.488192,0.920745,1.369009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.046462
13.386494,3.727525,-7.107153,-2.148545,1.285553,2.408233,1.854590,-0.711195,-3.501632,1.000993,3.148352,0.893458,0.451845,-0.534917,0.000000,3.727525,19.366051,0.471092,-1.181896,5.237015,0.451107,1.291966,-0.298032,-2.089884,0.493457,0.194077,0.489270,1.062391,1.004036,0.000000,-7.107153,0.471092,12.028371,5.196822,-1.384245,-2.663682,-1.668000,0.562437,3.052934,-0.478017,-1.996080,0.972520,0.876457,1.491886,0.000000,-2.148545,-1.181896,5.196822,13.921597,-3.504011,-5.852126,-2.725609,-2.613248,2.728540,-1.716773,-2.457299,1.530721,2.281640,2.473260,0.000000,1.285553,5.237015,-1.384245,-3.504011,7.314194,1.708968,-0.719776,1.888796,-1.060731,1.158443,0.926887,-1.225409,0.049642,0.259286,0.000000,2.408233,0.451107,-2.663682,-5.852126,1.708968,6.042420,2.135175,1.465833,-0.410138,0.968474,1.986182,-0.899577,-1.479673,-1.103913,0.000000,1.854590,1.291966,-1.668000,-2.725609,-0.719776,2.135175,5.460006,1.185243,-1.195437,-0.458324,1.375987,0.825474,-1.003325,-0.951514,0.000000,-0.711195,-0.298032,0.562437,-2.613248,1.888796,1.465833,1.185243,5.168493,-0.082938,-1.345494,1.118292,-0.995057,-0.465371,-0.135000,0.000000,-3.501632,-2.089884,3.052934,2.728540,-1.060731,-0.410138,-1.195437,-0.082938,4.936073,-0.441965,-1.638816,0.117854,-0.243172,0.625650,0.000000,1.000993,0.493457,-0.478017,-1.716773,1.158443,0.968474,-0.458324,-1.345494,-0.441965,4.373799,0.741188,-0.327642,0.460798,-0.355826,0.000000,3.148352,0.194077,-1.996080,-2.457299,0.926887,1.986182,1.375987,1.118292,-1.638816,0.741188,4.154925,0.441739,-0.830968,-0.477878,0.000000,0.893458,0.489270,0.972520,1.530721,-1.225409,-0.899577,0.825474,-0.995057,0.117854,-0.327642,0.441739,3.157411,0.516832,-0.360205,0.000000,0.451845,1.062391,0.876457,2.281640,0.049642,-1.479673,-1.003325,-0.465371,-0.243172,0.460798,-0.830968,0.516832,2.696129,0.285712,0.000000,-0.534917,1.004036,1.491886,2.473260,0.259286,-1.103913,-0.951514,-0.135000,0.625650,-0.355826,-0.477878,-0.360205,0.285712,2.110925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.014066
11.278126,1.358944,-5.814303,-5.262668,-0.616482,3.563163,3.803551,-0.110301,-2.629234,2.195708,1.886255,1.182588,-1.091694,-1.510052,0.000000,1.358944,23.632746,0.332392,-1.189549,6.709259,-0.666175,0.536186,-2.910165,-4.387206,1.726106,0.065757,-0.396192,0.408360,1.349623,0.000000,-5.814303,0.332392,11.448624,4.398946,0.338400,-2.910591,-3.264307,1.324423,2.361374,-1.473652,-2.110453,0.115939,1.211254,2.254958,0.000000,-5.262668,-1.189549,4.398946,15.684664,-0.512499,-5.338591,-4.526222,-3.152005,4.736313,-1.991012,-2.893566,-0.810089,2.219395,3.655753,0.000000,-0.616482,6.709259,0.338400,-0.512499,8.666275,0.453674,-2.834632,-2.091624,-2.461236,2.093338,0.986260,-0.534288,-0.283205,-0.381440,0.000000,3.563163,-0.666175,-2.910591,-5.338591,0.453674,5.658960,2.808277,0.837748,-0.951113,1.187543,1.268267,0.130714,-0.623667,-1.224088,0.000000,3.803551,0.536186,-3.264307,-4.526222,-2.834632,2.808277,7.059472,2.252356,-1.699839,0.070739,0.934973,0.972453,-0.690924,-1.195006,0.000000,-0.110301,-2.910165,1.324423,-3.152005,-2.091624,0.837748,2.252356,6.086646,1.607955,-0.861623,-0.016244,0.149825,-0.235791,-0.137727,0.000000,-2.629234,-4.387206,2.361374,4.736313,-2.461236,-0.951113,-1.699839,1.607955,8.042719,-1.120061,-2.054991,-0.548659,0.543769,2.193177,0.000000,2.195708,1.726106,-1.473652,-1.991012,2.093338,1.187543,0.070739,-0.861623,-1.120061,4.347109,1.256311,-1.122134,-0.450379,-0.691130,0.000000,1.886255,0.065757,-2.110453,-2.893566,0.986260,1.268267,0.934973,-0.016244,-2.054991,1.256311,3.037569,0.170491,-0.764379,-1.256159,0.000000,1.182588,-0.396192,0.115939,-0.810089,-0.534288,0.130714,0.972453,0.149825,-0.548659,-1.122134,0.170491,3.767287,0.031560,-0.671178,0.000000,-1.091694,0.408360,1.211254,2.219395,-0.283205,-0.623667,-0.690924,-0.235791,0.543769,-0.450379,-0.764379,0.031560,2.239459,0.831122,0.000000,-1.510052,1.349623,2.254958,3.655753,-0.381440,-1.224088,-1.195006,-0.137727,2.193177,-0.691130,-1.256159,-0.671178,0.831122,3.182267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.201401
14.095435,1.723024,1.137182,3.014189,-1.215441,-0.858165,-1.160856,-0.285352,-1.833706,-1.384002,-2.163671,-1.937289,-0.902483,-0.672611,0.000000,1.723024,24.798271,0.939509,-1.009171,6.457511,3.117743,-1.008315,0.650642,-2.670927,-2.368969,-0.861061,-0.813100,0.061975,-0.913893,0.000000,1.137182,0.939509,8.895694,0.344621,0.723323,0.259519,0.060569,-0.695085,-0.171494,-1.163755,-0.314044,-1.012744,-1.462772,-0.422786,0.000000,3.014189,-1.009171,0.344621,6.060051,0.675613,-0.649075,2.298741,2.355261,0.416980,0.008633,-0.463256,-0.400952,0.121387,-0.035924,0.000000,-1.215441,6.457511,0.723323,0.675613,6.567006,2.521595,0.954615,1.116912,-0.082058,0.607423,1.088190,0.078815,-0.504839,-0.235268,0.000000,-0.858165,3.117743,0.259519,-0.649075,2.521595,4.836512,1.235878,0.143271,0.260837,1.094584,1.104700,0.687880,-0.005710,-0.081472,0.000000,-1.160856,-1.008315,0.060569,2.298741,0.954615,1.235878,4.010382,2.403545,0.812608,1.395377,1.121804,0.593554,0.190097,0.239159,0.000000,-0.285352,0.650642,-0.695085,2.355261,1.116912,0.143271,2.403545,5.476884,2.651026,1.345444,0.884075,0.959044,0.663864,0.518304,0.000000,-1.833706,-2.670927,-0.171494,0.416980,-0.082058,0.260837,0.812608,2.651026,4.419981,1.875785,0.859616,1.419203,0.809380,0.514020,0.000000,-1.384002,-2.368969,-1.163755,0.008633,0.607423,1.094584,1.395377,1.345444,1.875785,3.166978,1.831753,0.822429,0.455132,0.520482,0.000000,-2.163671,-0.861061,-0.314044,-0.463256,1.088190,1.104700,1.121804,0.884075,0.859616,1.831753,2.705883,1.163076,0.243929,0.466875,0.000000,-1.937289,-0.813100,-1.012744,-0.400952,0.078815,0.687880,0.593554,0.959044,1.419203,0.822429,1.163076,2.216761,0.835301,0.184457,0.000000,-0.902483,0.061975,-1.462772,0.121387,-0.504839,-0.005710,0.190097,0.663864,0.809380,0.455132,0.243929,0.835301,1.493123,0.442836,0.000000,-0.672611,-0.913893,-0.422786,-0.035924,-0.235268,-0.081472,0.239159,0.518304,0.514020,0.520482,0.466875,0.184457,0.442836,1.224455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.801496
