2.780703,1.518457,0.064502,3.606808,2.711593,1.078170,2.101617,3.624337,3.974085,2.755769,2.545329,2.867363,2.397177,2.863334,0.000000
-0.485363,-0.547403,-0.790424,4.914132,3.101393,2.946460,3.159032,3.072281,2.983241,2.588429,0.651937,1.674099,1.218087,3.022541,0.000000
-0.600698,-0.250030,0.435258,2.926162,1.262253,1.109393,3.541707,4.047954,1.006678,2.917904,2.945489,4.070326,2.793829,2.129803,0.000000
1.379205,0.234798,-1.583196,2.544143,1.634257,1.280049,1.507452,3.608280,2.169832,0.835798,2.049409,4.371427,2.504720,2.248258,0.000000
-1.069545,-1.393763,-2.005212,2.034552,0.753569,0.507629,1.090228,1.865793,2.282940,2.602940,2.641908,2.332356,2.377363,2.297588,0.000000
1.277260,1.186844,-1.802888,2.528308,0.407794,0.626933,1.533214,1.915005,3.321882,1.723293,1.856269,3.037744,1.979451,2.989638,0.000000
-0.029705,0.607756,-2.164425,2.188654,0.819497,1.542890,2.478051,2.736812,1.495723,0.123209,1.497447,0.567224,-0.137289,1.457702,0.000000
4.041765,1.488366,1.381128,5.206022,2.230085,1.785528,3.265202,3.216147,1.445806,2.389973,2.203747,3.013510,1.202245,1.767712,0.000000
9.450135,-0.516207,3.785037,7.962231,2.768893,2.770919,4.738167,4.020178,3.095078,4.463210,3.520208,-0.406416,-1.176737,0.691517,0.000000
28.961995,7.097666,5.549530,3.705129,-2.846171,-0.324121,2.530384,0.191953,-1.486492,2.584025,3.131870,-0.086302,-0.385792,0.589090,0.000000
33.447638,5.173149,6.438644,3.177962,-0.668670,1.469185,1.403122,1.043191,-2.348813,0.103110,2.033160,1.656570,0.565019,1.426306,0.000000
29.753067,4.572583,5.448870,-1.045043,-3.769220,-0.094901,3.230568,2.081020,-2.102215,-0.296590,2.046410,-1.303201,-0.933884,0.161580,0.000000
18.000632,7.323213,13.912858,6.126827,3.081188,-1.088171,0.598634,1.400476,-4.759204,-1.328694,3.566519,0.735043,1.790134,3.212191,0.000000
19.584091,-2.185695,1.727690,-3.294196,-1.435328,-0.753011,3.720274,6.327328,-4.284398,-0.873426,2.411348,-1.178181,0.732883,0.737175,0.000000
