-0.274654,-0.152666,0.016777,0.000000,0.000000,0.000000,1.620655,-0.614989,-3.109313
-0.273890,-0.148353,0.012899,0.025467,0.143767,-0.129267,1.596381,-0.628703,-3.109510
-0.272955,-0.144532,0.008540,0.031167,0.127367,-0.145300,1.561407,-0.644506,-3.116760
-0.271804,-0.140000,0.004009,0.038367,0.151067,-0.151033,1.540800,-0.661778,-3.114425
-0.270696,-0.135766,0.000012,0.036933,0.141133,-0.133233,1.521111,-0.676373,-3.113262
-0.269499,-0.130922,-0.003681,0.039900,0.161467,-0.123100,1.504756,-0.689716,-3.107387
-0.268205,-0.125845,-0.007082,0.043133,0.169233,-0.113367,1.494153,-0.702360,-3.096944
-0.267148,-0.119796,-0.009308,0.035233,0.201633,-0.074200,1.491128,-0.709519,-3.078793
-0.266271,-0.112988,-0.010663,0.029233,0.226933,-0.045167,1.498057,-0.713067,-3.053331
-0.265726,-0.105444,-0.011287,0.018167,0.251467,-0.020800,1.512485,-0.713980,-3.022533
-0.265412,-0.097705,-0.011257,0.010467,0.257967,0.001000,1.525379,-0.711763,-2.992757
-0.264894,-0.088028,-0.010798,0.017267,0.322567,0.015300,1.537424,-0.706630,-2.957793
-0.265197,-0.079931,-0.008782,-0.010100,0.269900,0.067200,1.542642,-0.694862,-2.931897
-0.266464,-0.074463,-0.005784,-0.042233,0.182267,0.099933,1.542586,-0.679684,-2.919551
-0.269043,-0.068910,-0.000450,-0.085967,0.185100,0.177800,1.549661,-0.655509,-2.905915
-0.271498,-0.062849,0.005443,-0.081833,0.202033,0.196433,1.566926,-0.629912,-2.886039
-0.273971,-0.056735,0.011953,-0.082433,0.203800,0.217000,1.582167,-0.601842,-2.867853
-0.276623,-0.050655,0.019260,-0.088400,0.202667,0.243567,1.588417,-0.570727,-2.854730
-0.279288,-0.045204,0.027354,-0.088833,0.181700,0.269800,1.595748,-0.536382,-2.844286
-0.281839,-0.040844,0.035517,-0.085033,0.145333,0.272100,1.597534,-0.501988,-2.839649
-0.284372,-0.037379,0.043551,-0.084433,0.115500,0.267800,1.596859,-0.469029,-2.839018
-0.286727,-0.034638,0.051573,-0.078500,0.091367,0.267400,1.594223,-0.436196,-2.841283
-0.288928,-0.033528,0.059150,-0.073367,0.037000,0.252567,1.593960,-0.405191,-2.846607
-0.291271,-0.034082,0.066137,-0.078100,-0.018467,0.232900,1.593881,-0.377282,-2.856286
-0.293789,-0.036305,0.073243,-0.083933,-0.074100,0.236867,1.592678,-0.348561,-2.872832
-0.295940,-0.039460,0.078431,-0.071700,-0.105167,0.172933,1.594474,-0.327899,-2.890043
-0.298360,-0.044695,0.082943,-0.080667,-0.174500,0.150400,1.599865,-0.310680,-2.912265
-0.300760,-0.051400,0.086852,-0.080000,-0.223500,0.130300,1.604915,-0.295999,-2.937875
-0.302890,-0.060081,0.088827,-0.071000,-0.289367,0.065833,1.607442,-0.288866,-2.968344
-0.304834,-0.070507,0.090114,-0.064800,-0.347533,0.042900,1.609953,-0.284435,-3.004016
-0.306696,-0.082313,0.091434,-0.062067,-0.393533,0.044000,1.614183,-0.280540,-3.021793
-0.308078,-0.094078,0.093227,-0.046067,-0.392167,0.059767,1.617800,-0.274716,-3.180960
-0.308988,-0.106010,0.095662,-0.030333,-0.397733,0.081167,1.624096,-0.266089,-2.723952
-0.309549,-0.118526,0.098007,-0.018700,-0.417200,0.078167,1.626579,-0.258411,2.722933
-0.309659,-0.130701,0.100486,-0.003667,-0.405833,0.082633,1.628401,-0.250508,3.178164
-0.309281,-0.141903,0.103356,0.012600,-0.373400,0.095667,1.635549,-0.240785,3.022778
-0.308581,-0.152487,0.106249,0.023333,-0.352800,0.096433,1.642352,-0.231212,3.013169
-0.307544,-0.163293,0.109181,0.034567,-0.360200,0.097733,1.647333,-0.221803,2.978741
-0.306151,-0.173852,0.112112,0.046433,-0.351967,0.097700,1.651533,-0.212521,2.945366
-0.304395,-0.183897,0.115004,0.058533,-0.334833,0.096400,1.656466,-0.203240,2.914690
-0.302417,-0.193723,0.117868,0.065933,-0.327533,0.095467,1.660405,-0.194474,2.884155
-0.299556,-0.205612,0.121718,0.095367,-0.396300,0.128333,1.673330,-0.182779,2.850282
-0.296543,-0.216527,0.124743,0.100433,-0.363833,0.100833,1.686819,-0.174736,2.820517
-0.293705,-0.225237,0.125033,0.094600,-0.290333,0.009667,1.680776,-0.176864,2.793462
-0.290832,-0.233342,0.124004,0.095767,-0.270167,-0.034300,1.669955,-0.184521,2.767645
-0.288093,-0.240550,0.122060,0.091300,-0.240267,-0.064800,1.665468,-0.196765,2.749902
-0.285681,-0.246710,0.119190,0.080400,-0.205333,-0.095667,1.663633,-0.213571,2.737764
