-0.634699,6.183213,2.075835,2.688068,5.182170,3.822376,4.510879,4.598012,2.456532,-0.002737,1.704059,2.022870,2.084995,2.138529,0.000000
-1.699171,5.070064,2.450152,4.418992,4.573708,5.727032,4.783853,2.551225,2.761085,2.862295,2.556219,1.294036,1.848258,3.342944,0.000000
1.052668,5.445538,3.597178,3.190520,2.959058,4.220809,2.624570,3.644877,3.201082,1.942243,1.308777,1.949941,2.325789,0.823292,0.000000
4.175543,9.341499,5.600530,4.852166,1.337264,0.296079,2.504072,3.449673,1.840679,0.702932,-0.177539,1.577106,2.952839,2.684579,0.000000
11.709957,12.238396,3.774730,1.966313,-0.319973,-0.490427,0.900369,1.785249,0.311245,-1.481418,0.139828,0.973075,4.007186,3.798042,0.000000
13.176843,13.313369,2.151167,0.881844,-0.937732,1.798968,1.772207,2.132872,-0.155628,0.276138,2.229056,1.689094,1.388638,3.884164,0.000000
14.062557,12.780208,3.557899,1.456292,-1.380130,1.076338,1.431779,1.086710,-0.716815,-1.712749,-1.005019,-0.243940,0.667311,2.240520,0.000000
14.964591,14.388711,3.752482,0.427226,-0.492651,2.118507,3.293759,2.203654,-0.026909,-0.725538,-0.163624,1.321655,2.875124,2.067606,0.000000
14.529955,14.648097,4.516482,4.200189,1.857346,2.782745,1.663400,0.757247,-1.725305,-2.127635,1.168385,0.996324,1.511616,2.136134,0.000000
14.340713,14.826460,4.254312,2.937236,1.799944,2.400307,3.592186,2.599859,0.327258,-1.148178,-0.711622,1.552714,1.561547,3.476481,0.000000
11.238251,10.130917,3.313605,2.319707,1.409297,2.958893,1.887229,0.446815,-0.992810,-1.364861,0.743522,0.317277,1.018032,0.386866,0.000000
15.588766,15.235035,5.612503,4.692669,1.700453,2.649970,2.656427,0.266366,-0.306353,-0.855238,-0.499646,-0.559846,0.970795,0.897407,0.000000
11.448532,10.131673,1.425804,1.801985,1.992760,4.257127,2.027862,-0.442731,-0.869302,0.068910,2.262166,2.672243,3.188271,1.914124,0.000000
14.270315,10.212665,1.066933,3.495718,3.451189,3.725653,1.271787,-3.164764,-3.167724,3.457280,3.883378,4.533741,2.772196,1.159461,0.000000
11.703065,7.159580,-0.525564,2.900893,4.305693,3.010714,-2.841871,-4.974327,-1.181525,3.777589,4.233534,2.072123,0.489193,1.682259,0.000000
12.969495,6.798250,0.587606,5.061390,4.883116,2.793320,-4.660311,-6.132193,0.774468,5.534166,2.816659,-0.387173,2.750936,3.784459,0.000000
9.285035,7.447372,2.409805,6.838737,3.443889,-0.014935,-3.041718,-3.469534,1.774386,3.775216,1.853222,-0.573171,3.019031,2.797996,0.000000
8.054985,4.841538,4.985783,7.948374,2.858834,-0.052203,-2.110828,-2.842536,-0.085402,3.731511,1.239504,-0.468487,3.776090,4.222945,0.000000
6.551892,6.417437,7.169133,8.939883,2.709115,-1.025920,-1.941584,-2.700525,1.905324,2.016063,1.046123,-0.370510,3.491000,3.441542,0.000000
5.087267,7.554973,5.215607,9.604780,2.836603,-2.041631,-1.194089,-2.012910,2.647585,-0.652400,1.195138,1.955976,4.131327,2.436567,0.000000
7.301835,5.336283,6.977453,10.797587,1.399163,-1.939322,-1.576016,0.126991,0.832700,0.725895,0.182096,1.709130,4.361432,1.883395,0.000000
5.006778,5.735464,7.536596,9.703431,0.538487,-1.276904,-0.151092,1.785794,0.323479,0.013508,-0.594345,1.384822,4.852132,2.134910,0.000000
5.533967,4.825388,7.238794,8.785116,1.197396,-1.235406,0.779740,1.332575,0.461426,-0.287176,-0.482741,2.249160,4.003845,2.074393,0.000000
5.127835,5.271667,7.975045,8.365226,0.040229,-1.371636,0.128967,-0.386888,0.656586,0.293129,0.395229,1.650757,2.104836,2.181938,0.000000
4.343245,5.405839,7.625552,9.632559,2.068976,0.762669,-0.207929,-1.233479,-1.516414,0.434308,0.030983,2.342466,1.797057,1.430301,0.000000
4.950700,6.499667,7.401487,7.829588,1.026075,-0.775955,-0.500586,1.574209,1.129897,0.462713,-0.360896,0.929554,1.512269,1.456687,0.000000
4.951921,4.707631,5.337286,8.637691,0.826453,1.372019,1.132379,0.385951,0.299957,-0.661442,0.169067,0.909798,2.378194,1.131080,0.000000
3.860456,5.903569,6.165031,8.988969,1.471584,-0.097811,0.913389,1.289889,0.212368,-0.455863,1.063192,2.012010,1.743199,1.597377,0.000000
4.940265,6.331537,6.723691,8.385714,2.659182,-0.109859,0.600981,2.316360,-0.363691,-1.556909,0.405392,1.329629,2.534396,2.963082,0.000000
2.288925,6.317603,8.461447,9.596036,1.176193,0.312520,1.598986,-1.169420,-0.464488,-0.826869,0.790968,1.500731,3.282869,2.506814,0.000000
2.753454,7.932642,6.378754,5.045215,3.484091,3.896026,1.657871,-0.706770,0.044137,1.669005,-0.121116,0.099415,1.496972,3.141738,0.000000
2.048541,5.852067,4.461121,6.287602,0.210197,1.658960,3.155395,2.124099,2.381703,0.938322,2.237827,2.225597,1.333813,1.880942,0.000000
