13.059949,-2.265452,-1.897035,0.991727,0.306316,0.204054,1.146281,4.180789,2.885482,1.444027,0.929419,-0.812706,-0.023581,0.752609,1.405118
-15.655803,5.538065,13.671264,-1.956780,5.444273,4.510167,4.209146,1.190991,4.455530,1.660393,1.802238,1.977553,0.982091,2.034501,0.975742
10.387891,2.154700,3.754458,6.321972,-0.633772,-2.716794,-0.852547,0.877558,1.792082,2.298056,0.580153,-0.568151,1.757963,2.067653,1.477550
8.123435,0.681907,7.833024,10.117535,-2.829405,-4.599904,0.495673,1.563204,0.827782,-0.456666,-0.947892,1.171925,3.590798,0.978787,0.363300
-4.857359,1.917668,8.077215,2.395318,4.332726,3.823330,3.240771,2.914377,3.493715,1.781920,2.016044,1.553203,1.195199,2.136055,1.342407
10.865388,9.689907,2.003800,-0.179102,-1.483956,1.066253,2.600470,2.234146,0.839819,0.299094,0.662977,1.168036,1.916929,2.104232,1.594950
-3.754658,-6.368686,8.664557,9.065503,3.811043,-0.089307,3.394952,4.825365,3.108127,2.082276,1.375457,1.637016,1.659468,1.923917,0.938431
14.747189,5.990898,-3.308128,-1.055141,1.495859,3.266045,0.747686,-1.595440,0.864634,3.510461,2.380778,-0.419995,0.509293,1.574062,1.252887
1.150693,0.542623,5.019824,7.486598,2.717024,2.115862,3.838330,4.087047,3.210446,1.933401,1.458430,1.501539,1.681667,1.672382,0.963503
-9.647328,-8.751983,13.135118,9.033922,3.792212,-2.232976,5.398135,4.981330,2.492959,1.540093,1.253488,1.886029,1.079891,1.930268,1.437646
5.856546,8.066558,5.293721,6.060926,2.802373,1.454659,1.236363,1.389065,0.683092,0.452126,0.828653,0.837485,0.997945,1.536182,1.659342
4.425462,2.342910,10.751323,11.005157,-2.562935,-2.756544,2.862080,0.848536,-1.534425,-0.909179,0.391109,2.094193,1.668548,0.322865,1.562009
1.146813,7.412348,4.243344,5.094516,3.863089,3.881108,3.376526,2.989974,2.626146,2.142030,1.877088,1.506000,1.281773,1.507833,1.157151
14.792136,13.364343,6.027121,2.977744,0.496960,1.566404,2.670477,1.917971,0.132362,-0.507083,-0.212633,-0.006809,0.950982,1.623765,1.297841
